Date,Open,High,Low,Close,Adj Close,Volume
6/25/2020,93.55750274658205,95.05000305,91.82250213623048,94.90000153,94.62587738,37607200
6/26/2020,95,95,91.25,91.55000305,91.28556060791016,59208400
6/29/2020,91.69750213623048,92.04499816894533,89,92,91.73426055908205,34224800
6/30/2020,93.13999938964844,95.26249695,92.66500091552734,94.97750091552734,94.70315551757812,36789200
7/1/2020,95.20749664,95.75749969482422,94.12999725341795,95.30000305,95.02472686767578,32664800
7/2/2020,96.38999938964844,97.375,95.78250122070312,96.12249755859376,95.84484100341795,36405600
7/6/2020,97.41750336,99.08750153,97.125,98.39250183105467,98.10829926,31589200
7/7/2020,99.46250153,100.6999969482422,98.50749969482422,98.71749877929688,98.43233489990234,35780000
7/8/2020,99.9375,102.25,99.65499877929688,102.16000366210938,101.86492156982422,36548000
7/9/2020,103.80249786376952,105.6999969482422,102.33499908447266,105.08999633789062,104.78644561767578,49454800
7/10/2020,105.8874969482422,106.55249786376952,103.7874984741211,104.7925033569336,104.48980712890624,49767600
7/13/2020,105.9499969482422,107.92250061035156,100.25,100.52249908447266,100.23213958740234,45707600
7/14/2020,100.75,104.02749633789062,97.85500336,103.7699966430664,103.4702606201172,54267600
7/15/2020,104.14250183105467,104.33000183105467,100.55750274658205,102.27249908447266,101.97708892822266,40398400
7/16/2020,100.1500015258789,102.06749725341795,98.95500183105467,101.34750366210938,101.05474853515624,34496400
7/17/2020,102.25499725341795,102.48500061035156,100.87750244140624,102.01499938964844,101.72032928466795,26628400
7/20/2020,102.74250030517578,105.3125,101.56749725341795,105.10749816894533,104.80390167236328,28485200
7/21/2020,105.12999725341795,105.5999984741211,102.86750030517578,103.28500366210938,102.9866714477539,27703600
7/22/2020,103.6750030517578,106.0250015258789,102.91500091552734,104.3874969482422,104.0859603881836,36729200
7/23/2020,104.5,105.47000122070312,100.3125,101.29750061035156,101.00489044189452,41166000
7/24/2020,98.75,103.64749908447266,97.76999664,101.94499969482422,101.65052795410156,47329200
7/27/2020,102.32250213623048,104.4175033569336,102.17749786376952,104.21499633789062,103.9139633178711,29213200
7/28/2020,103.74250030517578,103.81999969482422,102.09249877929688,102.15499877929688,101.85991668701172,27163600
7/29/2020,103.90750122070312,105.1624984741211,103.47000122070312,104.65499877929688,104.3526840209961,28450800
7/30/2020,103.75,106.2300033569336,102.95249938964844,106.13999938964844,105.83341217041016,30888000
7/31/2020,105.63249969482422,107.66500091552734,104.33000183105467,106.14749908447266,105.84091186523438,38608000
8/3/2020,107.3249969482422,110.9875030517578,107.15249633789062,110.10250091552734,109.78447723388672,41272000
8/4/2020,110.5,112.27749633789062,109.05999755859376,112.27749633789062,111.95318603515624,31033600
8/5/2020,112.44000244140624,113.71749877929688,111.6624984741211,112.86750030517578,112.54148864746094,24992400
8/6/2020,113.49749755859376,113.58000183105467,111.7874984741211,113.3550033569336,113.02757263183594,24431600
8/7/2020,113.125,115.04750061035156,110.375,111.99500274658205,111.67149353027344,34251600
8/10/2020,113.34249877929688,114.0824966430664,108.56500244140624,111.6500015258789,111.3274917602539,42779600
8/11/2020,110.7375030517578,111.36750030517578,107.9574966430664,108.5,108.18658447265624,35451200
8/12/2020,109.90750122070312,114.66999816894533,109.5824966430664,114.40249633789062,114.07202911376952,46441200
8/13/2020,115.45999908447266,117.21749877929688,113.55750274658205,114.43000030517578,114.09944915771484,37446000
8/14/2020,115.3000030517578,117.04750061035156,114.40499877929688,115.63999938964844,115.30596923828124,36643600
8/17/2020,118.5124969482422,124.09750366210938,118.17250061035156,123.37000274658205,123.0136489868164,62130000
8/18/2020,124.5,124.95999908447266,120.8625030517578,122.60749816894533,122.25332641601562,50344800
8/19/2020,122.96499633789062,123.1500015258789,120.9800033569336,121.38500213623048,121.0343780517578,62262400
8/20/2020,119.75,123.75,118.7874984741211,121.41000366210938,121.0593032836914,92138800
8/21/2020,122.01750183105467,128.08749389648438,121.95249938964844,126.83499908447266,126.46862030029295,99986800
8/24/2020,128.83749389648438,129.125,125.0749969482422,127.20249938964844,126.8350601196289,49056400
8/25/2020,126.30750274658205,127.6125030517578,125.7375030517578,127.5,127.1317138671875,28907600
8/26/2020,127.99250030517578,128.68499755859375,126.77749633789062,127.7300033569336,127.3610610961914,32124400
8/27/2020,127.81500244140624,128.5,125.66500091552734,126.28250122070312,125.9177246,31760400
8/28/2020,126.75,131.47999572753906,126.4250030517578,131.4774932861328,131.0977020263672,53716000
8/31/2020,131.82749938964844,135.75,130.37750244140625,133.7449951171875,133.35867309570312,50084000
9/1/2020,134.8000030517578,139.9375,134.36500549316406,138.2100067138672,137.85202026367188,51131600
9/2/2020,147.03750610351562,147.2675018310547,139,143.46499633789062,143.0933837890625,87401200
9/3/2020,138.28750610351562,138.84500122070312,128.78750610351562,130.15499877929688,129.81790161132812,94512800
9/4/2020,127.8375015258789,131.75,117.04750061035156,126.2249984741211,125.8980484008789,146368400
9/8/2020,117.34500122070312,125.5,117.0425033569336,119.12999725341795,118.82141876220705,79572800
9/9/2020,124,128.09249877929688,122.31749725341795,127.1500015258789,126.8206558227539,73620000
9/10/2020,129.8925018310547,130.65249633789062,121.66999816894533,123.11750030517578,122.79859161376952,69868400
9/11/2020,124.8550033569336,126.5250015258789,118.9574966430664,121.6449966430664,121.32991790771484,63692800
9/14/2020,130.80999755859375,133.14999389648438,126.3125,128.72250366210938,128.38906860351562,120174400
9/15/2020,132.8000030517578,132.9875030517578,128.27749633789062,129.91000366210938,129.5735321044922,72755600
9/16/2020,129.57249450683594,130.92750549316406,125.1374969482422,125.1449966430664,124.8208465576172,55638400
9/17/2020,121.32250213623048,125.89749908447266,120.34750366210938,124.63500213623048,124.31218719482422,79251200
9/18/2020,125.9375,126.3249969482422,119.8874969482422,121.89250183105467,121.5767593383789,69846000
9/21/2020,119.25,125.2249984741211,119.04499816894533,125.17250061035156,124.84827423095705,72104400
9/22/2020,125.75,126.4800033569336,121.55500030517578,126.37750244140624,126.05015563964844,64645200
9/23/2020,125.75499725341795,127.2699966430664,120.7925033569336,121.2375030517578,120.9234619140625,64701200
9/24/2020,120.72250366210938,125.69499969482422,120.13999938964844,123.4800033569336,123.1601563,73124000
9/25/2020,124.4749984741211,128.8350067138672,122.4574966430664,128.7375030517578,128.4040527,58801600
9/28/2020,130.40249633789062,130.5175018310547,127.5,130.35000610351562,130.01235961914062,57380800
9/29/2020,129.375,134.42750549316406,129.33250427246094,132.25750732421875,131.9149169921875,62146000
9/30/2020,131.5749969482422,136.22500610351562,131.50250244140625,135.30499267578125,134.9545135498047,68918400
10/1/2020,137.5800018310547,137.62750244140625,134.6074981689453,136.14500427246094,135.79234313964844,52500400
10/2/2020,132.25,135.19500732421875,130.50999450683594,130.62249755859375,130.28414916992188,55249600
10/5/2020,132.36000061035156,136.4425048828125,132.2274932861328,136.4250030517578,136.0716552734375,47982000
10/6/2020,138.3000030517578,141.4199981689453,136.64999389648438,137.36500549316406,137.0092010498047,78442000
10/7/2020,139.99749755859375,141.1925048828125,138.63499450683594,139.63999938964844,139.27828979492188,41808400
10/8/2020,140.75,140.84500122070312,137.5800018310547,138.3874969482422,138.02908325195312,37890000
10/9/2020,137.6699981689453,138.24249267578125,136.6074981689453,137.62750244140625,137.27102661132812,34689200
10/12/2020,139.89500427246094,143.47000122070312,139.125,142.25999450683594,141.8915252685547,43474400
10/13/2020,142.96499633789062,143.48500061035156,140.1875,142.4824981689453,142.11341857910156,34460400
10/14/2020,142.90499877929688,143.42750549316406,139.60000610351562,140.95249938964844,140.58738708496094,27610000
10/15/2020,138.1074981689453,140.0574951171875,137.67750549316406,139.6999969482422,139.33815002441406,26722400
10/16/2020,140.36749267578125,141.21499633789062,137.9250030517578,138.11500549316406,137.7572784423828,24239200
10/19/2020,139.02999877929688,139.8350067138672,134.0675048828125,134.9774932861328,134.62789916992188,29806800
10/20/2020,135.8350067138672,137.99749755859375,135.07000732421875,136.4550018310547,136.1015625,22921200
10/21/2020,136.25,137.9149932861328,134.77499389648438,135.24749755859375,134.89715576171875,21959600
10/22/2020,135.22500610351562,136.11749267578125,132.3175048828125,133.61000061035156,133.26393127441406,29048000
10/23/2020,134.5,135.9324951171875,132.91250610351562,135.90249633789062,135.55050659179688,23348400
10/26/2020,134.27000427246094,136.92750549316406,130.38499450683594,131.41250610351562,131.07212829589844,33689600
10/27/2020,133.05999755859375,134.4199981689453,131.9149932861328,133.96749877929688,133.62049865722656,25052000
10/28/2020,131.97999572753906,132.60000610351562,126.08999633789062,126.2699966430664,125.94295501708984,37652000
10/29/2020,128.38499450683594,131.92750549316406,127.5,130.24000549316406,129.9026641845703,32008000
10/30/2020,128.5,129.36500549316406,123,125.33999633789062,125.0153350830078,41682000
11/2/2020,126.57749938964844,128.36749267578125,123.9499969482422,125.80750274658205,125.48163604736328,29965200
11/3/2020,127.08499908447266,131.0500030517578,126.02749633789062,130.19500732421875,129.85775756835938,27290000
11/4/2020,133.8925018310547,138.27499389648438,133.3699951171875,137.9425048828125,137.5852051,41022800
11/5/2020,141.625,143.38999938964844,139.91000366210938,141.60000610351562,141.2332305908203,31902800
11/6/2020,141.09750366210938,145.8874969482422,138.9499969482422,145.6199951171875,145.24281311035156,38334800
11/9/2020,145.52499389648438,146.9149932861328,136.1074981689453,136.3074951171875,135.95443725585938,58297600
11/10/2020,136.06500244140625,136.06500244140625,126.28250122070312,127.6999969482422,127.3692398071289,64406800
11/11/2020,130.53750610351562,134.35000610351562,129.4824981689453,134.17999267578125,133.8324432373047,40474400
11/12/2020,134.7899932861328,137.66000366210938,133.16000366210938,134.5675048828125,134.21896362304688,36581200
11/13/2020,136.2725067138672,136.6875,130.59249877929688,132.97000122070312,132.62557983398438,34631200
11/16/2020,131.72500610351562,136.4949951171875,131.55999755859375,135.15249633789062,134.80242919921875,41377600
11/17/2020,135.52499389648438,135.96249389648438,133.03750610351562,134.22250366210938,133.87484741210938,31202800
11/18/2020,134.65249633789062,136.0574951171875,131.85000610351562,134.28750610351562,133.9396514892578,51092400
11/19/2020,132.12750244140625,134.875,131,134.40249633789062,134.05441284179688,56593600
11/20/2020,134.5399932861328,134.94500732421875,130.64999389648438,130.87750244140625,130.53851318359375,34108800
11/23/2020,131.71249389648438,133.8249969482422,130.15499877929688,131.39999389648438,131.0596160888672,36135600
11/24/2020,131.4250030517578,131.6199951171875,128.85000610351562,129.57749938964844,129.2418670654297,34650000
11/25/2020,130.3249969482422,132.69500732421875,130.1999969482422,132.34750366210938,132.0046844482422,25991600
11/27/2020,133.75,134.0749969482422,131.7050018310547,132.6125030517578,132.26901245117188,16727600
11/30/2020,132.64999389648438,134.125,129.72250366210938,134.01499938964844,133.6678466796875,28695200
12/1/2020,134.92250061035156,135.28750610351562,132.28250122070312,133.89999389648438,133.5531463623047,29694800
12/2/2020,133.5050048828125,136.73500061035156,132.34249877929688,135.44500732421875,135.0941925048828,28336000
12/3/2020,135.875,136.60000610351562,133.2899932861328,133.9600067138672,133.6524658203125,19952000
12/4/2020,134.48500061035156,135.60000610351562,133.8874969482422,135.58250427246094,135.27125549316406,20224400
12/7/2020,136.0124969482422,137.3125,135,136.0675048828125,135.75515747070312,22324400
12/8/2020,135.85000610351562,135.9875030517578,132.81500244140625,133.5,133.19357299804688,27192000
12/9/2020,133.0050048828125,134.13999938964844,128.6824951171875,129.3074951171875,129.01065063476562,40130000
12/10/2020,128.69000244140625,130.6875,128.4949951171875,129.72250366210938,129.42471313476562,20776400
12/11/2020,129.67250061035156,130.1999969482422,128.22999572753906,130.13250732421875,129.83377075195312,20926400
12/14/2020,130.8800048828125,133.8874969482422,130.77499389648438,133.08749389648438,132.7819824,27015600
12/15/2020,134.3975067138672,134.63999938964844,131.86749267578125,133.60499572753906,133.29830932617188,19301600
12/16/2020,134.22500610351562,134.37249755859375,132.125,132.4250030517578,132.12100219726562,22311600
12/17/2020,133.66749572753906,133.7949981689453,131.78500366210938,133.41250610351562,133.10626220703125,23138400
12/18/2020,133.7899932861328,134.0500030517578,130.7050018310547,132.72000122070312,132.4153594970703,34206400
12/21/2020,130.74749755859375,133.6999969482422,129.6750030517578,133.32249450683594,133.01644897460938,30233200
12/22/2020,133.1925048828125,133.37249755859375,130.5399932861328,132.78250122070312,132.47767639160156,18558000
12/23/2020,132.55999755859375,132.75,130.0500030517578,130.09249877929688,129.79388427734375,17914400
12/24/2020,130.37249755859375,131.3249969482422,129.3874969482422,129.9375,129.63922119140625,9788400
12/28/2020,130.625,130.625,127.63249969482422,129,128.70388793945312,21256400
12/29/2020,129.25,130.72500610351562,128.42250061035156,129.4324951171875,129.13539123535156,17037200
12/30/2020,129.90249633789062,132.1374969482422,128.96749877929688,131.45750427246094,131.1557159423828,22539600
12/31/2020,131.36500549316406,131.50999450683594,129.14999389648438,130.5500030517578,130.25035095214844,19242400
1/4/2021,131.04249572753906,136.52499389648438,129.625,131.13499450683594,130.83401489257812,56064000
1/5/2021,130.99749755859375,134.43499755859375,130.8699951171875,134.04750061035156,133.73977661132812,32276000
1/6/2021,132.22500610351562,132.4499969482422,125.86000061035156,126.1449966430664,125.8554229736328,58042400
1/7/2021,129.6750030517578,133.77749633789062,128.86500549316406,133.44000244140625,133.13369750976562,46148000
1/8/2021,133.625,134.2100067138672,130.4199981689453,132.7675018310547,132.46273803710938,29252800
1/11/2021,134.1875,139.61000061035156,133.625,136.21499633789062,135.90231323242188,51834400
1/12/2021,137.52499389648438,137.5449981689453,133.4499969482422,134.84750366210938,134.53793334960938,29147600
1/13/2021,134.89999389648438,136.25,133.85000610351562,135.3175048828125,135.00686645507812,21002800
1/14/2021,135.75,135.99749755859375,131.80499267578125,132.00250244140625,131.69949340820312,28312000
1/15/2021,132.27999877929688,133.25250244140625,128.48500061035156,128.59500122070312,128.29981994628906,27778000
1/19/2021,130.16250610351562,130.94000244140625,128.44000244140625,130.25250244140625,129.95352172851562,22618800
1/20/2021,131.11749267578125,134.30499267578125,130.5675048828125,133.65750122070312,133.35067749023438,25857200
1/21/2021,134.18499755859375,139.99249267578125,132.52999877929688,138.6750030517578,138.35665893554688,33778000
1/22/2021,137.39999389648438,138.41749572753906,136.2725067138672,137.125,136.8102264404297,24682000
1/25/2021,137.8175048828125,138.28500366210938,132.36500549316406,136.53250122070312,136.2191162109375,25111200
1/26/2021,135.80499267578125,136.44749450683594,133.875,134.3524932861328,134.04409790039062,16398000
1/27/2021,132.3000030517578,132.32749938964844,127.9375,129.17750549316406,128.8809814453125,37127200
1/28/2021,129.96249389648438,133.3975067138672,129.60499572753906,130.50999450683594,130.21041870117188,22831600
1/29/2021,130.75,133.34750366210938,129.11500549316406,129.8975067138672,129.59934997558594,27155200
2/1/2021,130.53250122070312,132.70750427246094,129.02749633789062,132.3699951171875,132.06614685058594,21720400
2/2/2021,133.9875030517578,135.72000122070312,132.85499572753906,135.5675048828125,135.25628662109375,22044000
2/3/2021,136.36000061035156,139.3175048828125,135.1649932861328,135.30499267578125,134.99436950683594,24540800
2/4/2021,135.30999755859375,136.73500061035156,133.37750244140625,136.6425018310547,136.32879638671875,20134000
2/5/2021,137.25,137.37249755859375,135.45750427246094,135.91000366210938,135.59800720214844,16915200
2/8/2021,137.2725067138672,144.7375030517578,137.2725067138672,144.3874969482422,144.0560302734375,43462400
2/9/2021,143.40750122070312,145.83250427246094,142.22500610351562,142.63250732421875,142.3050994873047,28756000
2/10/2021,144.63250732421875,149.0500030517578,143.4149932861328,147.6425018310547,147.3035888671875,48535200
2/11/2021,149.80250549316406,152.72250366210938,149.25,152.50750732421875,152.15740966796875,45082800
2/12/2021,150.5,152.91250610351562,147.75,149.6125030517578,149.26905822753906,37475600
2/16/2021,150.6425018310547,153.72500610351562,149.5,153.30250549316406,152.9506072998047,32196000
2/17/2021,151.7100067138672,152.23500061035156,147.8000030517578,149.05999755859375,148.71783447265625,27475600
2/18/2021,147.2899932861328,148.7324981689453,145.75,148.2899932861328,147.9495849609375,23386800
2/19/2021,150.2449951171875,151.77000427246094,148.46749877929688,149.26499938964844,148.92234802246094,27172400
2/22/2021,147.74749755859375,151.33250427246094,143.25,143.5574951171875,143.22793579101562,32588400
2/23/2021,140.75250244140625,142.3874969482422,133.89500427246094,141.4199981689453,141.09536743164062,39178000
2/24/2021,141.2274932861328,145.0675048828125,137.55999755859375,144.99000549316406,144.6571807861328,44832000
